,Unnamed: 0,text,label
3469,3469,"El sistema inmunitario: la defensa del organismo contra las infecciones.
Para entender cómo actúan las vacunas contra el COVID-19 es útil primero saber cómo combate las enfermedades nuestro organismo. Cuando los gérmenes, como el virus que causa el COVID-19, invaden nuestro organismo, atacan y se multiplican. Esta invasión, llamada infección, es lo que causa la enfermedad. Nuestro sistema inmunitario tiene diversas herramientas para combatir las infecciones. La sangre contiene glóbulos rojos que transportan oxígeno a los tejidos y órganos, y glóbulos blancos o inmunitarios que combaten las infecciones. Los diferentes tipos de glóbulos blancos combaten las infecciones de diferentes maneras:

Los macrófagos son glóbulos blancos que absorben y digieren los gérmenes y las células muertas o a punto de morir. Los macrófagos dejan en el organismo los llamados antígenos, que son partes de los gérmenes invasores. El organismo identifica los antígenos como peligrosos y estimula los anticuerpos para que los ataquen.
Los linfocitos B son glóbulos blancos que actúan como defensa. Producen anticuerpos que atacan las partes del virus que dejaron atrás los macrófagos.
Los linfocitos T son otro tipo de glóbulo blanco. Atacan a las células del organismo que ya están infectadas.
La primera vez que una persona se infecta con el virus que causa el COVID-19, su cuerpo puede demorar varios días o semanas en desarrollar y usar todas las herramientas necesarias para combatir los gérmenes y vencer la infección. Después de la infección, el sistema inmunitario de la persona recuerda lo que aprendió sobre cómo proteger al organismo de la enfermedad.

El organismo conserva algunos linfocitos T, conocidos como células de memoria, que entran en acción rápidamente si el organismo se vuelve a encontrar con el mismo virus. Cuando se detectan los antígenos familiares, los linfocitos B producen anticuerpos para atacarlos. Los expertos siguen estudiando para comprender durante cuánto tiempo estas células de memoria pueden proteger a una persona contra el virus que causa el COVID-19.

Cómo actúan las vacunas contra el COVID-19
Las vacunas contra el COVID-19 ayudan a nuestro organismo a desarrollar inmunidad contra el virus que causa el COVID-19 sin que para ello tengamos que contraer la enfermedad. Los diferentes tipos de vacunas actúan de diferentes formas para aportar protección, pero con todos los tipos de vacunas el organismo se queda con un suministro de linfocitos T de ""memoria"", además de linfocitos B que recordarán cómo combatir ese virus en el futuro.

Por lo general, después de la vacunación el organismo demora algunas semanas en producir linfocitos T y linfocitos B. Por consiguiente, es posible que una persona se infecte con el virus que causa el COVID-19 justo antes o justo después de vacunarse, y que se enferme porque la vacuna no tuvo suficiente tiempo para generar protección.

A veces, después de la vacunación, el proceso de generar inmunidad puede causar síntomas, por ejemplo fiebre. Estos síntomas son normales y son una señal de que el organismo está desarrollando inmunidad.

Tipos de vacunas
En la actualidad, hay tres tipos principales de vacunas contra el COVID-19 que ya están o pronto entrarán en la etapa de ensayos clínicos a gran escala (fase 3) en los Estados Unidos. A continuación describimos cómo actúa cada tipo de vacuna para hacer que nuestro organismo reconozca el virus que causa el COVID-19 y nos proteja del mismo. Ninguna de estas vacunas puede hacer que usted se enferme con el COVID-19.

Las vacunas ARNm contienen material del virus que causa el COVID-19, el cual instruye a nuestras células a crear una proteína inocua que es exclusiva del virus. Una vez que nuestras células copian la proteína, destruyen el material genético de la vacuna. Nuestro organismo reconoce que esa proteína no debería estar presente y crea linfocitos T y linfocitos B que recordarán cómo combatir el virus que causa el COVID-19 si nos infectamos en el futuro.
Las vacunas de subunidades proteicas incluyen porciones inocuas (proteínas) del virus que causa el COVID-19, en lugar del germen completo. Una vez vacunados, nuestro sistema inmunitario reconoce que las proteínas son ajenas a nuestro organismo y comienza a crear linfocitos T y anticuerpos. Si nos llegamos a infectar en el futuro, las células de memoria reconocerán al virus y lo combatirán.
Las vacunas de vectores contienen una versión debilitada del virus vivo, un virus diferente del que causa el COVID-19, con material genético del virus que causa el COVID-19 incorporado (esto se llama vector viral). Una vez que el vector viral está en nuestras células, el material genético les da instrucciones a las células para que produzcan una proteína que es exclusiva del virus que causa el COVID-19. Con estas instrucciones, nuestras células hacen copias de la proteína. Esto despierta en nuestro organismo una respuesta y empieza a crear linfocitos T y linfocitos B que recordarán cómo combatir el virus si nos llegamos a infectar en el futuro.
La mayoría de las vacunas contra el COVID-19 deberán aplicarse en más de una dosis
Exceptuando una, todas las otras vacunas contra el COVID-19 que están actualmente en la fase 3 de ensayos clínicos en los Estados Unidos se deben administrar en dos dosis. La primera dosis empieza a generar protección. La segunda se administra unas semanas después y es necesaria para lograr la máxima protección que ofrece la vacuna. Hay una vacuna en fase 3 de ensayos clínicos que se administra en una sola dosis.

En resumen
Vacunarse es una de las varias medidas que puede tomar para protegerse y proteger a otras personas del COVID-19. Protegerse del COVID-19 es crucial porque, en el caso de algunas personas, la enfermedad puede ser grave e incluso ocasionar la muerte.

Para detener una pandemia es necesario utilizar todas las herramientas disponibles. Las vacunas actúan junto al sistema inmunitario para que su organismo esté preparado para combatir el virus si se ve expuesto al mismo. Otras medidas, como el uso de mascarillas y el distanciamiento social, ayudan a reducir su riesgo de estar expuesto al virus y de propagarlo a otras personas. La mejor protección contra el COVID-19 será vacunarse y seguir las recomendaciones de los CDC para protegerse y proteger a otras personas del COVID-19.",0
2025,2025,"Personas con barba de más de *NUMBER* cm pasarán control especial en aeropuertos
La incertidumbre y preocupación sobre la seguridad en los aeropuertos de España copa de nuevo la opinión pública en nuestro país y en el resto del mundo a raíz de los últimos atentados. Y como es mejor prevenir que curar, el Gobierno se ha puesto manos a la obra para garantizar la tranquilidad de los ciudadanos: ""Nunca se puede bajar la guardia y menos sabiendo a lo que nos enfrentamos"".
El Consejo de Ministros ha aprobado este lunes el anteproyecto de ley orgánica sobre registro de pasajeros, a través del cual propone una serie de nuevas medidas de seguridad adoptadas entre las que figuran las siguientes: los pasajeros deberán acudir hasta con *NUMBER* horas de antelación para pasar los distintos controles, la facturación se realizará en una zona específicamente designada, sólo los pasajeros con tarjeta de embarque podrán acceder a la terminal de salidas, y por último, la que más ha llamado nuestra atención: Personas con barba de más de *NUMBER* cm deberán pasar un control específico antes de volar.
Según han anunciado habrá una persona encargada de medirte la barba antes de embarcar, y si esta supera los *NUMBER* cm de largo deberás pasar un control más exhaustivo. Así que, vayan preparando sus metros o sus cuchillas de afeitar porque la cosa se pone muy negra. Como era de esperar, la noticia no ha sido muy bien recibida por muchos sectores de la socieda",1
908,908,Esto solo pasa en Españistan la policia tatuada con esbasticas NAZIS,1
3124,3124,"Después de que el agua comenzara a cotizar dentro de la bolsa de valores, el valor de la misma comenzó a aumentar en diversos mercados, al grado que algunos comercios en todo el mundo han comenzado a aceptarla como moneda corriente. Por lo pronto, es posible cambiar algunas botellas de agua purificada por dólares o euros, dependiendo de a cómo amanezca la cotización. También es posible pagar en algunas sucursales de Tifanny en Paris o Nueva York, lo que ha convertido el traer una botella de agua en un símbolo de opulencia.

Sin embargo, las cosas no van a ser tan sencillas, según nos comentó Ricky McPato, uno de los corredores de bolsa que han estado estudiando esta nueva tendencia. «La gente cree que cualquier agua va a ser suficiente, pero no. Para que pueda considerarse como de curso legal, el agua debe de tener un nivel de pureza de cuando menos el 80%, y ser apta para el consumo humano. Ya hemos tenido casos de gente que trata de usar agua que recolectaron de un charco, o incluso orina, y todo eso pues nomás no”.

Por lo pronto, se recomienda que la gente que pueda comience a apartar agua, pues resultará ser una forma de ahorro más eficaz que incluso el oro.",0
2453,2453,"Carlos Salinas renuncia al PRI y AMLO lo invita a integrarse a MORENA
México.- Una fuerte polémica y desconcierto se llevaron los fanáticos de Andrés Manuel López Obrador, luego de que citara a los medios para presentar al nuevo elemento de MORENA que será su principal asesor durante su campaña para la presidencia del *NUMBER*.
El desconvierto se originó ya que luego de que AMLO se desviviera en halagos con el nuevo integrante, se reveló que la persona en cuestión es el ex presidente Carlos Salinas de Gortari, considerado uno de los mandatarios más corruptos de la historia y uno de los políticos más rateros de todos los tiempos.
Según comentó Obrador, hace días le llegó la información de que Salinas ""se había peleado y renunciado al PRI"", por lo que no dudo en darle una segunda oportunidad de revindicar sus pecados integrándolo a MORENA:
""El problema con la mayoría de los políticos es que se corrompen no porque sean malas personas, sino porque la podredumbre en que se maneja su partido los obliga a eso. Como nuestro señor Jesucristo yo confió en las segundas oportunidades, estoy seguro que estando en una institución noble y recta como MORENA estas personas recuperarán el camino, y se enfocarán a gobernar por el bien.
Como ya muchos saben yo inicié mi carrera política en el PRI, por supuesto conviví mucho tiempo con Salinas pero afortunadamente yo tuve el valor y suerte de no dejarme corromper, y logré salirme de ese partido al descubrir los miles de hilos de corrupción que había.
Luego me fui al PAN y pasó lo mismo, al PRD y lo mismo, y así estuve en todos los partidos hasta que harto de no encontrar uno decente fundé MORENA. Estar en todas las instituciones políticas me hizo darme cuenta que hay gobernantes que no son malos, actúan de mala manera porque su institución los orilla a eso.
En MORENA eso no pasa, aquí esta prohibido robar y hacer cualquier tipo de mal. Estoy convencido de que una persona corrupta puede transformarse y purificar su alma, y por eso invitó a todos los políticos que desertan de su partido a afiliarse a mi institución, y por eso ahora invité a mi buen amigo Salinas que estoy seguro en el fondo es una noble persona, además de ser muy inteligente"", relató.
Andrés menciona que ""no quiere presumir ni sonar exagerado"" pero incluso esta comprobado que tiene el poder de purificar las almas: ""ya empezaron a criticar que mis compañeros me besen la mano como si fuera Jesús, y no lo digo yo, El Vaticano hizo una investigación y descubrió que tengo el poder de sanar los pecados de las personas son solo ponerles una mano en la cabeza.
Mi poder de sanación es otra de las razones por las que invito a los políticos corruptos de otros partidos a afilarse a MORENA, porque sé que purificándolos y aprendiendo a trabaja de forma honrada se convertirán en servidores de bien.
Nuestro amigo Salinas es muy inteligente, y me siento orgulloso de haberlo fichado. Morena, la esperanza de México y de los políticos despedidos"", puntualizó.",1
2007,2007,"Niño de *NUMBER* años se prepara para entrar a la universidad
Con un coeficiente intelectual de *NUMBER*, Laurent Simons terminó su educación secundaria en año y medio; tiene dificultad para relacionarse con otros niños; sigue indeciso sobre su futuro
Aunque la mayoría de los niños en algún punto dicen 'odiar la escuela y no querer volver a ir' existe un pequeño para el que los estudios lo son todo.
Laurent Simons es un niño de ocho años nacido en Brujas, Bélgica, que ha acaparado la atención de los medios por estar listo para entrar a la universidad tras terminar con un promedio perfecto su educación secundaria en tan sólo *NUMBER* meses.
También te recomendamos leer: Niño pidió ser una concha en su fiesta, ¡lo más tierno que verás hoy!
De acuerdo con información del canal belga VRT, comenzó su educación secundaria en *NUMBER* en Ámsterdan y la culminó en tiempo récord gracias a su coeficiente intelectual de *NUMBER*, muy superior al rango de entre *NUMBER* y *NUMBER* asociado a la inteligencia media. A su corta edad habla francés, alemán y holandés.
Aunque su inteligencia le ha abierto muchas puertas también ha sido obstáculo para ciertas cosas, como por ejemplo, hacer amigos.
Según sus padres, Simons prefiere estudiar antes que jugar con otros niños.
Hasta hace poco, el pequeño tenía en mente convertirse en cirujano o astronauta, pero ahora está más interesado en la ingeniería porque le gustan las matemáticas.
Son muy vastas y tienen muchas ramas"", dice.
Afortunadamente, esta decisión no es algo que les preocupe a sus progenitores, pues lo único que desean para su hijo es que sea feliz. Si decidiera ser carpintero, no sería ningún problema. Lo importante es que sea feliz"", afirmó su padre Alexander.",0
1435,1435,"Gabriel Rufián ha sido uno de los rostros políticos del referéndum del 1-O en Cataluña. Y uno de los diputados que más vehementemente se ha pronunciado a favor de la independencia. De hecho, Rufián se mostraba tan convencido de que Cataluña sería independ",0
2981,2981,"Apenas un mes después de asumir como gerente general de los Mets, Jared Porter fue despedido ayer del cargo por enviarle mensajes de textos explícitos no solicitados e imágenes a una reportera en 2016 cuando formaba parte de los Cachorros de Chicago. Espn reveló la noche del lunes que Porter le envió múltiples textos sin respuesta a la mujer, incluyendo una foto sexual. La cadena deportiva aseguró que obtuvo una copia del historial de mensajes. Horas después, el nuevo dueño de los Mets, Steve Cohen, anunció en Twitter el despido de Porter. “ No se tendrá ningún tipo de tolerancia a este tipo de conductas”, indicó. ",0
2915,2915,"Capturas de Duarte y Yarrington, mensaje contra la impunidad: Peña
Una plenaria del corporativismo gremial, antiguo enclave de la opulencia priista, sirvió de escenario para el mensaje presidencial, a propósito de sus compañeros de partido, los exgobernadores de Tamaulipas, Tomás Yarrington y el exmandatario de Veracruz, Javier Duarte de Ochoa.
""Quienes quebrantan la ley deben responder por sus actos. Independientemente de lo que determine el Poder Judicial, estas detenciones son un mensaje firme y contundente del Estado mexicano contra la impunidad"", espetó el presidente Enrique Peña Nieto en el acto de toma de nota al Congreso del Trabajo (CT).
Cuestionado él mismo y su círculo cercano, especialmente tras la revelación periodística por la residencia de Las Lomas conocida como la Casa Blanca, el mandatario federal aseguró que quienes trabajan en el servicio público están conscientes de la demanda de integridad, probidad y honestidad.
La detención de Tomás Yarrington, realizada el domingo *NUMBER* en Florencia, Italia, así como la de Javier Duarte, ejecutada el sábado *NUMBER* en Guatemala, son las más recientes acciones contra exgobernadores mexicanos acusados de corrupción y saqueos millonarios al erario.
Peña Nieto no tuvo apariciones públicas por el periodo vacacional ni se había referido a la detención de sus ahora excompañeros de partido. Y, aunque en el caso de Yarrington su aprehensión no fue producto de gestiones mexicanas sino estadunidenses, Peña Nieto aprovechó para agradecer en los dos casos a las instituciones mexicanas y a las contrapartes internacionales con las que se habrían coordinado.
Luego de explicitar su reconocimiento a las áreas de inteligencia, seguridad y procuración de justicia, Peña Nieto mencionó que además de esas acciones se han impulsado leyes y nuevos marcos institucionales, como el Sistema Nacional Anticorrupción.
Así, aludiendo a las reformas legales, expuso que la detención de los exmandatarios estatales ""son avances"" y aseguró contar con el respaldo de millones de mexicanos que buscan vivir en un país de leyes e instituciones, de derechos y libertades, de estado de derecho sólido y eficaz.",0
2756,2756,"El Gobierno instalará en las ranuras de los cajeros automáticos un sistema que detecta restos de cocaína La ministra de Sanidad, Dolors Montserrat, ha anunciado hoy una medida para hacer frente al creciente consumo de estupefacientes por parte de la población. En rueda de prensa ha explicado que a partir de junio, todos los cajeros automáticos dispondrán de un sistema ubicado en la ranura de la tarjeta de crédito, que detecta posibles restos de cocaína.
Motserrat ha explicado que este novedoso sistema detecta ""hasta el más mínimo rastro de cocaína"", y en caso de que exista dicha sustancia, procede a bloquear automáticamente la tarjeta. ""Es una forma de, por un lado, evitar que la persona extraiga dinero que, probablemente, iba a gastar en comprar más droga, y por otro, poder identificar al consumidor"". Tras la identificación, el ciudadano pasará a formar parte de una lista confidencial de consumidores habituales de cocaína. ""Nuestro objetivo no es sancionar, sino ayudar al adicto, obligándole a asistir a clases de desintoxicación"".
Por su parte, algunos bancos se han mostrado reticentes a esta aplicación porque puede disuadir a sus clientes de usar las redes de cajeros automáticos. De momento han anunciado que retirarán los cajeros de la Cañada Real y Las Barranquillas por miedo a una sobresaturación de tarjetas bloqueadas.",1
830,830,"El presidente de Chile (famoso por ser uno de los tantos arrastrados de Trump), ""amenaza"" a Venezuela con atacarla si tocan a Mr Trumpzuel. Este señor cree que entrar a Venezuela es un paseo de Domin",1
1040,1040," Un escalofriante reportaje de El Mundo pone cifras aun fenómeno repugnante de agresiones sexuales en grupo, con un dato sobre el origen que suscitará polémica. El dato es escalofriante: 350 han sido identificados o detenidos por violaciones y agresiones ",0
1223,1223,"El 95% de plástico que contamina los océanos procede de solo 10 ríos. Durante las primeras lluvias en Indonesia, los ríos, las alcantarillas y los arroyos arrojan basura plástica junto con todo lo que se encuentra en su camino. Todo este plástico ha termi",0
1915,1915,"UN ESCRIT FANTASTIC DE LA GRAN ACTRIU *LOLA HERRERA.* Triste España que mendigas Para que un trozo *que crees tuyo* no se vaya. Intentas retener enviando a sus ciudades guardias civiles armados. Haciendo creer a tus ciegos seguidores, que esta tierra cata",0
964,964,QUE DICE MI HERMANA QUE SE HA MUERTO JOHNNY DEPP,1
950,950,La niña Greta Thunberg es financiada por George Soros,1
1696,1696,"PERIODISTA ""Que piensas sobre la petición que hacen de que se repita el partido entre el Barcelona y el PSG por el mal arbitraje!"" Que dejen de llorar tanto y si tanto quieren que se repita en YouTube pueden ver la repetición las veces que quieran - DANI ",0
1907,1907,"Sevilla después de la manifestación por el cambio climático, asi es como la juventud quiere cambiar el planeta? Claro es que el problema de todos nuestros males es el co2. Si no limpian ni su habitación menos van a limpiar el planeta",0
1319,1319,"El próximo 23 de marzo el portaaviones ‘Juan Carlos I’, una de las joyas de la Armada española, tiene previsto atracar en el puerto vizcaíno de Guecho. La corporación municipal, liderada por PNV y PSOE, aprobó este viernes una declaración para que el buqu",0
538,538,"La Policía dice que si ves un perro encerrado en un coche cuando haga extremo calor, hagas una foto y luego rompas la ventana. De esta manera no serás acusado de daños criminales y la policía tendrá pruebas para llevar a los propietarios de esos perros a ",1
1497,1497,"La comunidad musulmana está ganando peso en la región de Aragón con casi 60.000 miembros. De las tres provincias aragonesas, Huesca es la que registra un mayor número de musulmanes. Monzón, un municipio oscense con algo más de 17.000 habitantes, podría co",0
3030,3030,"En una entrevista reciente que Bill Gates brindo en el canal CNBC de los Estados Unidos, reconoció públicamente un dato terrorífico y aconseja a los gobiernos a que se protejan legalmente de las muertes que necesariamente van a ocurrir culpa de la vacuna contra el COVID-19.

En dicha entrevista, Gates afirma que las actuales vacunas no funcionan en los ancianos, por lo que la vacuna contra el COVID-19 tiene que ser verdaderamente efectiva y proteger a ese segmento de la población. Sin embargo, vacunar a la población siempre conlleva muchas muertes, por lo que hay que apuntar a la menor cantidad de muertes posibles por la vacuna.

Lograr que solo 1 de cada 10 mil personas vacunadas muera, eso sería un buen resultado según Gates. Pero como la vacuna va a ser obligatoria, los gobiernos se van a tener que proteger de alguna manera y ofrecer algún tipo de indemnización debido a la cantidad de personas que van a morir por la vacuna contra el COVID-19, que en el mejor de los casos sobrepasará las 770,000 muertes.",0
1873,1873,"Una increíble historia ocurrió en Mississippi, Estados Unidos luego de que un matrimonio que intentaba concebir un hijo a través de la fecundación in vitro descubrieran que eran mellizos. Tras realizarse los exámenes de ADN de rutina, a los médicos les ll",0
3306,3306,"En conferencia de prensa, López Obrador aseguró que debido a que no existía “control de nada”, se metían facturas con exceso. “En el caso de los fideicomisos, había un fideicomiso, ahora se los vamos a presentar porque eso todavía no termina de revisarse, rentaban campos de golf en Conacyt. 

“Sí, campos de golf, o sea, que los investigadores se quitaban el estrés. Claro que no eran investigadores, o sea, el investigador es serio y responsable. No, como no había control de nada, metían notas, metían facturas con excesos”, reveló. En Palacio Nacional, el Presidente señaló que el 80% del presupuesto para la innovación tecnológica era para la construcción de edificios, porque ahí estaba el negocio en la construcción.

“Imagínense que toda la inversión para innovación tecnológica era construcción, era construir edificios, el 80% porque ahí estaba el negocio en la construcción. ¿Qué tiene que ver el construir los edificios, edificios inteligentes, si no hay una promoción real para el desarrollo de la ciencia y de la tecnología?”, dijo.",0
1278,1278,"El informe de la necropsia revela que los animales presentan lesiones producidas por un carnívoro de mediano tamaño, por lo que la presencia de los buitres se produjo tras su muerte. Un vecino de Tauste denunció el pasado viernes la muerte de 26 de sus ov",0
2604,2604,"Sara García, la abuelita de muchas caras
A los *NUMBER* años Sara García recibió una propuesta que terminaría por definir su carrera y que la consagraría como una de las glorias del cine mexicano.
Era Allá en el Trópico, filme en el que Fernando de Fuentes le ofrecía interpretar el papel de Doña Panchita, una anciana que lideraba una tradicional familia mexicana.
La mayoría de los involucrados en la producción consideraban inerte la posibilidad de que, a los *NUMBER* años, la nacida en Orizaba, Veracruz un día como hoy pero hace *NUMBER* años, intentara audicionar por el personaje. Pero ella decidió transformarse.
Entonces, la hija de andaluces consiguió una peluca, se quitó otra vez los dientes (que se había mandado quitar para un proyecto teatral) y se hizo fracturar una rodilla para usar de ""manera natural"" el bastón.
Encarnó a la madre abnegada que, filmes más tarde, se convertiría en la abuelita del cine mexicano, un papel que repitió infindad de veces.
""Pedirme a mí que hable de cine mexicano"", dice con ironía la actriz en un video. ""¿Qué no habré vivido? ¿Qué no habré visto? Es como solicitar mi autobiografía y de cuántas maneras distintas me han visto a mí"", continúa mientras mira a la cámara a través del reflejo de un espejo en el que se termina de arreglar.
""Me han visto tierna en La gallina culeca; llorosa en Cuando los hijos se van; dulce, como en El baisano Jalil y enérgica y dominante, y al mismo tiempo cariñosa, en Los tres García. Me han visto muy viva y muy muerta.""
Fue precisamente en esa última película, dirigida por Ismael Rodríguez en *NUMBER*, en la que conoció a Pedro Infante, a quien durante una entrevista con el periodista Felix Sordo, definió como ""muy aniñado y mujeriego como él solo"".
""Fui la abuelita de los tres muchachos (Abel Salazar, Víctor Manuel Mendoza y Pedro Infante), y fue ese el personaje con el que más me identifiqué y me acerqué a Pedro Infante, con quien además hice Vuelven los García, La tercera palabra y Dicen que soy mujeriego, donde su rol de la consentidora Doña Rosa ""en el fondo estimula la conducta machista de ser parrandero y mujeriego"".
Cuando los hijos se van (*NUMBER*), dirigida por Juan Bustillo Oro, mostró a Sara García como una madre
abnegada y protectora que confía en la inocencia de su hijo, Raimundo (Emilio Tuero), acusado de robo, a pesar de que todo señala lo contrario.
""Desde que hice esa película, todos los productores me pusieron a llorar como una magdalena. Decían: ahí viene una película de Sara García, preparen los pañuelos. Porque si tú no sientes, el público no siente"", contó en una entrevista de Fundación Televisa.
Aunque el crítico, investigador y promotor cinematográfico Emilio García Riera, en su libro Historia Documental del Cine Mexicano, sitúa el debut de García en el cine nacional con La soñadora (*NUMBER*), dirigida por Eduardo Arozamena, otros textos afirman que su primera cinta fue En defensa propia, escrita y protagonizada por la cantante Mimí Derba.
Del cine pasó al teatro de comedia en el que explotaba su habilidad para imitar el acento español, logrando integrarse a la compañía de comedia selecta del teatro Virginia Fábregas, para después comenzar giras nacionales con los ensambles de Mercedes Navarro, Prudencia Griffel y Anita e Isabel Blanch.
En uno de esos proyectos, conoció a Fernando Ibáñez, con quien contrajó nupcias y viajó durante más de dos años por todo el país y Centroamérica, hasta que en una parada en Tepic, Nayarit, dio a luz a su única hija, Fernanda Mercedes.
La relación con Ibáñez terminó y ella se concentró nuevamente en el teatro hasta que un montaje, No basta ser madre, y su adaptación al cine, la convirtió en estrella. ""En esa obra se encuentran todos los elementos melodramáticos que conformarán su imagen ideal de 'la madrecita' y, por extensión, el paso a 'la abuelita' del cine nacional"", explica el especialista Gustavo Arturo de Alba.
El crítico cinematográfico David Ramón, en su ensayo *NUMBER* años de cine en México, explica lo que más tarde sería un estereotipo: ""Una figura nacida sólo, ante todo y sobre todo, para la abnegación, para el llanto y para el sufrimiento. Un ser andrógino y asexual, cuya única razón de ser es ser madre…""
Fue en No basta ser madre donde se sacó los dientes para dar vida no sólo a la progenitora, sino también a la abuela, jugada que repetiría años más tarde en la mencionada Allá en el Trópico, de Fernando de Fuentes.
Así nació uno de los personajes más venerados, pero también criticados de nuestro cine, cuyas principales características eran su tierna, abnegada, sufridora, trémula, melodramática y, fundamentalmente, chantajista personalidad. Pero también la caracterizaba su silencio y proteccionismo, siempre dispuesto a encubrir a los suyos.
""Ese fue otro pilar fundamental de nuestra moral de la apariencia siempre propuesta por nuestro cine"", continúa David Ramón, quien asegura que la madre encarnada por García, ""nunca tendría una relación equilibrada con su hijo"".
En *NUMBER* Sara García también se convirtió en la suegra de Pedro Infante gracias a El inocente, de Rogelio A. González, donde es una burguesa que no veía con buenos ojos que su hija Mané (Silvia Pinal) se enredara con un mecánico.
Pero así como Infante se convirtió en uno de sus ""hijo predilectos"", Joaquín Pardavé fue su pareja más recurrente en películas que le permitieron explotar su talento para la comedia.
Su primer cinta juntos fue En un burro tres baturros (*NUMBER*); para probar el éxito con Ahí esta el detalle, protagonizada por Cantinflas (*NUMBER*); Al son de la marimba (*NUMBER*); El baisano Jalil (*NUMBER*), El barchante Neguib (*NUMBER*), El ropavejero (*NUMBER*) y Azahares para tu boda (*NUMBER*), que representó su último trabajo como dupla.
La naturaleza de García también fue profundamente irreverente, y lo demostró en películas como Doña Clarines (*NUMBER*), en la que se burla de su personaje de abuelita, algo que repitió en Las señoritas Vivanco (*NUMBER*) y El proceso de las señoritas Vivanco (*NUMBER*), ambas de Mauricio de la Serna.
En esa década combinó su trabajo entre el cine y la televisión, apareciendo en múltiples telenovelas como Un rostro en el pasado (*NUMBER*), La gloria quedo atrás (*NUMBER*), La duquesa (*NUMBER*), en la que una vendedora de billetes de lotería se gana el premio mayor y utiliza ese dinero para recuperar a su hija,que entregó en el pasado a sus suegros millonarios.
En esa década también la vimos en las páginas de una historietas de fotonovela de aventuras titulada Doña Sara, la mera, mera, en la cual imitaba el atuendo de Los tres García y Vuelven los García. En los años *NUMBER*, su personaje de abuelita fue retomado en películas como Fin de fiesta (*NUMBER*), de Mauricio Walerstein, y en Mecánica Nacional (*NUMBER*), de Luis Alcoriza, en la que vocifera algunas de las majaderías más célebres de nuesta ciematografía, pero que tenían su encanto al emanar de esa boca que tanto había representado para la moralina sociedad mexicana.
En los *NUMBER* apareció como la Nana Tomasita, que cuidaba de Cristina (Graciela Mauri) en la longeva telenovela Mundo de juguete (*NUMBER*) y como una anciana metiche del segmento Caridad, dirigida por Jorge Fons, en Fe, esperanza y caridad.
García, quien sólo ganó un premio Ariel en *NUMBER* como Mejor Actriz de Reparto en La tercera palabra, falleció en la Ciudad de México, el *NUMBER* de noviembre de *NUMBER*. Pero su imagen nos sigue acompañando en la imagen del Chocolate Abuelita, de la marca Nestlé, un acuerdo comercial que firmó a principio de los *NUMBER* con la entonces Fábrica de Chocolates La Azteca, que la ha inmortalizado.",0
3278,3278,"El jefe del gobierno español Pedro Sánchez anunció este miércoles un paquete de 11,000 millones de euros (13,380 millones de dólares) para ayudar a las empresas en dificultades debido a la pandemia del covid-19.

En el anuncio lanzado durante una comparecencia en el Congreso de los Diputados, el dirigente socialista no especificó la naturaleza de esta ayuda ni si se inyectarán directamente en las empresas como reclaman desde hace meses sectores como el turístico, clave en la economía y muy impactado por las restricciones derivadas de la pandemia.

En las próximas semanas, ""el ejecutivo va a aprobar un paquete adicional de 11,000 millones de euros para nuevas actuaciones de empresas, pymes y autónomos"" especialmente en sectores como el turismo, la hostelería o el pequeño comercio, indicó Sánchez ante los diputados.

Con unas cuentas públicas en situación delicada, y la deuda disparada a máximos históricos, el ejecutivo español priorizó hasta ahora ayudas indirectas como una línea de créditos avalados por el Estado para la que se desbloquearon 116,000 millones de euros (141,000 millones de dólares). Además, el Estado ha desembolsado desde el comienzo de la pandemia 40,000 millones de euros (49,000 millones de dólares) para financiar los salarios de los trabajadores en desempleo parcial o las ayudas a trabajadores autónomos.

Asímismo, la administración central transfirió 24,000 millones de euros (29,000 millones de dólares) a los gobiernos regionales para sufragar el aumento del gasto en sanidad y educación.

El Producto Interior Bruto de España se desplomó en 2020 un 11% interanual, uno de los peores en la zona euro y el peor en décadas en este país con una economía muy dependiente del turismo.

La deuda pública se disparó un 10% interanual, alcanzando niveles históricos debido al aumento del gasto para contener el descalabro económico causado por la pandemia.

Todo ello repercutió en el mercado laboral, que terminó 2020 con más de medio millón de desempleados adicionales, especialmente en el turismo y la hostelería. Además, alrededor de 755,000 trabajadores se encontraban en planes de desempleo parcial a finales de diciembre.",0
1803,1803,"Suecia está haciendo un experimento, ha reducido la jornada laboral a 6 horas manteniendo el sueldo y los primeros resultados están siendo muy positivos, habiendo mejorado la productividad y la rentabilidad de muchas empresas. Después de un tiempo de expe",0
